loan_id,customer_id,product_code,branch_id,origination_date,current_balance,interest_rate,status,days_past_due,last_payment_date,next_payment_date,monthly_payment
LN-0002532,CUST-002632,MTG-VAR,BR-013,2020-03-06,408848.75,5.0238,Active,0,2025-07-23,2025-09-18,2743.96
LN-0002533,CUST-001970,MTG-FIX,BR-023,2019-02-26,196458.84,5.891,Active,0,2025-08-07,2025-09-18,1458.69
LN-0002534,CUST-002973,MTG-FIX,BR-022,2024-04-04,244282.6,6.0181,Delinquent-90,144,2025-08-04,2025-09-18,1617.83
LN-0002535,CUST-003260,PL-UNSEC,BR-021,2021-11-06,3076.34,13.6686,Active,0,2025-07-12,2025-09-17,1564.5
LN-0002536,CUST-003200,MTG-FIX,BR-002,2022-12-22,113089.72,5.2002,Active,0,2025-07-20,2025-09-17,714.23
LN-0002537,CUST-003124,MTG-VAR,BR-016,2020-12-05,215293.09,5.852,Active,0,2025-07-19,2025-09-20,1514.19
LN-0002538,CUST-001230,AUTO,BR-019,2024-12-22,56843.69,8.1079,Active,0,2025-08-02,2025-09-15,1096.97
LN-0002539,CUST-001755,MTG-VAR,BR-014,2020-10-18,160708.93,6.9111,Delinquent-30,42,2025-07-30,2025-09-17,1235.03
LN-0002540,CUST-004030,MTG-FIX,BR-016,2021-12-05,123359.11,5.0585,Active,0,2025-08-12,2025-09-16,790.4
LN-0002541,CUST-002138,LOC,BR-021,2022-06-21,11859.87,7.5593,Active,0,2025-07-13,2025-09-19,579.0
LN-0002542,CUST-000018,AUTO,BR-023,2022-11-03,6344.47,8.508,Active,0,2025-08-13,2025-09-17,191.05
LN-0002543,CUST-001823,PL-UNSEC,BR-022,2021-07-05,1333.86,12.8641,Active,0,2025-07-23,2025-09-18,1348.16
LN-0002544,CUST-003895,PL-UNSEC,BR-012,2022-08-06,1170.01,12.7881,Active,0,2025-07-12,2025-09-15,113.29
LN-0002545,CUST-001034,STUDENT,BR-006,2025-06-20,20032.52,5.8384,Active,0,2025-07-24,2025-09-20,223.54
LN-0002546,CUST-000859,LOC,BR-001,2022-08-10,16071.85,11.8005,Active,0,2025-07-26,2025-09-15,784.19
LN-0002547,CUST-000444,STUDENT,BR-020,2024-10-27,13019.49,6.1629,Active,0,2025-07-29,2025-09-18,155.22
LN-0002548,CUST-002280,MTG-FIX,BR-024,2024-01-14,639451.04,5.1032,Active,0,2025-07-17,2025-09-16,3904.18
LN-0002549,CUST-003602,PL-UNSEC,BR-001,2023-12-30,2090.33,10.1263,Delinquent-30,35,2025-07-24,2025-09-19,84.13
LN-0002550,CUST-001468,MTG-FIX,BR-011,2024-09-10,459705.79,6.2081,Active,0,2025-08-11,2025-09-16,3069.06
LN-0002551,CUST-003041,MTG-FIX,BR-010,2024-07-08,414227.27,6.4506,Active,0,2025-07-13,2025-09-18,2862.86
LN-0002552,CUST-003290,MTG-FIX,BR-008,2019-05-17,286216.05,4.5323,Active,0,2025-08-13,2025-09-17,1895.85
LN-0002553,CUST-000935,MTG-FIX,BR-022,2020-01-18,597210.1,6.4784,Active,0,2025-07-30,2025-09-16,4520.39
LN-0002554,CUST-001124,MTG-FIX,BR-001,2019-02-04,456028.95,4.9298,Restructured,3,2025-07-22,2025-09-19,3137.57
LN-0002555,CUST-003918,MTG-VAR,BR-012,2020-08-12,471364.02,5.7823,Active,0,2025-07-26,2025-09-19,3325.45
LN-0002556,CUST-003614,LOC,BR-001,2022-09-07,16300.5,10.3777,Active,0,2025-07-28,2025-09-18,755.03
LN-0002557,CUST-002629,PL-UNSEC,BR-018,2019-05-21,2278.84,11.5985,Delinquent-30,49,2025-08-06,2025-09-17,2300.87
LN-0002558,CUST-003660,MTG-FIX,BR-024,2023-08-25,0,6.1015,Closed,0,2025-08-11,2025-09-16,0
LN-0002559,CUST-003440,HELOC,BR-009,2021-12-02,0,8.3944,Closed,0,2025-08-04,2025-09-15,0
LN-0002560,CUST-000643,MTG-FIX,BR-002,2024-08-03,611044.9,5.7028,Delinquent-30,37,2025-07-30,2025-09-18,3905.62
LN-0002561,CUST-000402,MTG-VAR,BR-010,2019-03-20,328832.47,6.6858,Active,0,2025-07-25,2025-09-16,2585.1
LN-0002562,CUST-000156,MTG-FIX,BR-018,2021-10-28,456424.16,5.2701,Delinquent-60,83,2025-07-29,2025-09-15,2985.34
LN-0002563,CUST-000649,AUTO,BR-004,2022-07-19,19127.44,5.7118,Active,0,2025-07-17,2025-09-18,610.66
LN-0002564,CUST-000892,MTG-FIX,BR-015,2020-12-25,449166.28,5.2457,Active,0,2025-08-13,2025-09-17,3004.47
LN-0002565,CUST-000832,LOC,BR-008,2019-10-19,3163.91,10.9188,Active,0,2025-08-01,2025-09-15,3192.7
LN-0002566,CUST-002397,PL-UNSEC,BR-019,2023-07-05,7239.69,9.554,Active,0,2025-07-30,2025-09-17,360.04
LN-0002567,CUST-000722,HELOC,BR-015,2021-01-07,51623.43,6.7708,Active,0,2025-07-21,2025-09-20,963.25
LN-0002568,CUST-000757,AUTO,BR-010,2024-07-12,56613.73,7.5849,Active,0,2025-08-08,2025-09-16,1152.56
LN-0002569,CUST-001923,STUDENT,BR-024,2019-01-21,11057.14,5.0834,Active,0,2025-08-13,2025-09-18,301.09
LN-0002570,CUST-002087,MTG-VAR,BR-007,2019-03-16,322491.45,5.9532,Active,0,2025-07-12,2025-09-16,2399.81
LN-0002571,CUST-003566,HELOC,BR-014,2022-12-07,38513.98,6.249,Delinquent-90,106,2025-07-28,2025-09-20,551.65
LN-0002572,CUST-001726,PL-SEC,BR-014,2020-05-08,2830.27,11.4706,Active,0,2025-08-11,2025-09-17,2857.32
LN-0002573,CUST-003573,LOC,BR-024,2022-12-25,9944.77,11.7868,Active,0,2025-08-14,2025-09-20,407.98
LN-0002574,CUST-003689,AUTO,BR-002,2022-05-26,27747.93,8.2478,Active,0,2025-08-14,2025-09-20,942.68
LN-0002575,CUST-002628,MTG-FIX,BR-011,2019-12-17,243723.12,6.4254,Active,0,2025-07-22,2025-09-16,1841.28
LN-0002576,CUST-003359,MTG-FIX,BR-011,2021-12-30,590941.27,5.5991,Active,0,2025-07-23,2025-09-20,3959.94
LN-0002577,CUST-003854,PL-SEC,BR-017,2022-09-29,0,9.8265,Closed,0,2025-08-01,2025-09-19,0
LN-0002578,CUST-001291,AUTO,BR-013,2022-09-01,25450.53,8.5826,Active,0,2025-08-06,2025-09-15,793.85
LN-0002579,CUST-002339,MTG-FIX,BR-012,2019-05-08,456833.56,4.8748,Active,0,2025-08-07,2025-09-16,3110.03
LN-0002580,CUST-000870,MTG-FIX,BR-019,2020-02-25,296606.62,4.9479,Active,0,2025-07-31,2025-09-19,1983.35
LN-0002581,CUST-001442,STUDENT,BR-004,2023-10-21,0,4.076,Closed,0,2025-07-27,2025-09-19,0
LN-0002582,CUST-002523,MTG-VAR,BR-007,2019-09-11,262223.96,6.0192,Active,0,2025-07-25,2025-09-15,1933.06
LN-0002583,CUST-000740,STUDENT,BR-019,2023-11-06,29871.58,6.5064,Delinquent-60,79,2025-08-14,2025-09-15,393.74
LN-0002584,CUST-003786,AUTO,BR-014,2020-12-15,9883.64,6.5518,Active,0,2025-08-01,2025-09-17,688.06
LN-0002585,CUST-003153,LOC,BR-014,2020-08-17,558.92,8.4428,Active,0,2025-07-13,2025-09-18,562.85
LN-0002586,CUST-002352,AUTO,BR-017,2022-04-03,0,7.4517,Closed,0,2025-07-19,2025-09-15,0
LN-0002587,CUST-000650,MTG-VAR,BR-007,2025-03-02,466837.81,5.649,Active,0,2025-07-16,2025-09-17,2935.62
LN-0002588,CUST-002501,PL-UNSEC,BR-015,2022-09-13,0,9.5266,Closed,0,2025-07-17,2025-09-20,0
LN-0002589,CUST-001405,MTG-FIX,BR-006,2024-06-19,464056.22,4.9812,Delinquent-30,51,2025-08-01,2025-09-17,2774.96
LN-0002590,CUST-003121,AUTO,BR-024,2019-12-08,1238.88,5.563,Active,0,2025-07-15,2025-09-15,416.79
LN-0002591,CUST-001104,MTG-VAR,BR-023,2024-10-05,107038.18,5.0365,Active,0,2025-07-24,2025-09-18,640.02
LN-0002592,CUST-003032,MTG-FIX,BR-003,2023-11-29,425493.64,4.6994,Active,0,2025-07-25,2025-09-19,2509.71
LN-0002593,CUST-000380,PL-SEC,BR-023,2022-05-22,6472.43,9.2146,Active,0,2025-08-01,2025-09-19,334.91
LN-0002594,CUST-003648,HELOC,BR-007,2023-01-12,0,6.0694,Closed,0,2025-08-03,2025-09-20,0
LN-0002595,CUST-001295,MTG-FIX,BR-022,2019-12-08,459734.6,6.2495,Active,0,2025-07-28,2025-09-17,3426.35
LN-0002596,CUST-002565,LOC,BR-008,2024-11-17,18397.75,8.8496,Active,0,2025-08-11,2025-09-18,434.13
LN-0002597,CUST-001986,MTG-VAR,BR-004,2019-12-08,108463.4,6.1142,Delinquent-60,61,2025-08-05,2025-09-17,799.92
LN-0002598,CUST-004051,AUTO,BR-014,2023-07-23,8384.78,8.8744,Default,359,2025-07-21,2025-09-18,211.85
LN-0002599,CUST-000467,HELOC,BR-009,2022-09-23,82889.61,6.7921,Active,0,2025-07-26,2025-09-18,1231.2
LN-0002600,CUST-000949,PL-SEC,BR-018,2024-07-08,13483.59,8.2893,Active,0,2025-07-27,2025-09-19,343.16
LN-0002601,CUST-000345,PL-UNSEC,BR-016,2019-03-28,0,12.1889,Closed,0,2025-08-04,2025-09-18,0
LN-0002602,CUST-001188,PL-SEC,BR-021,2021-12-11,4329.35,8.641,Active,339,2025-07-27,2025-09-20,305.15
LN-0002603,CUST-003640,MTG-FIX,BR-005,2019-09-23,234736.74,4.7477,Delinquent-60,81,2025-07-31,2025-09-18,1564.69
LN-0002604,CUST-003516,MTG-VAR,BR-009,2022-04-22,139588.88,6.813,Active,0,2025-08-13,2025-09-17,1028.54
LN-0002605,CUST-003761,MTG-FIX,BR-002,2021-07-13,406037.13,5.8011,Active,0,2025-07-27,2025-09-17,2802.11
LN-0002606,CUST-002052,MTG-FIX,BR-010,2024-02-16,319463.16,6.4231,Active,0,2025-07-30,2025-09-18,2197.68
LN-0002607,CUST-001306,STUDENT,BR-025,2023-10-19,38743.28,5.6878,Active,0,2025-07-11,2025-09-17,495.16
LN-0002608,CUST-003800,MTG-FIX,BR-023,2020-09-10,147407.32,4.8169,Active,0,2025-08-04,2025-09-20,957.98
LN-0002609,CUST-000240,MTG-FIX,BR-022,2019-07-04,231518.78,5.668,Active,0,2025-07-19,2025-09-19,1673.03
LN-0002610,CUST-000316,PL-UNSEC,BR-013,2024-12-19,6405.44,9.1242,Active,0,2025-07-31,2025-09-15,186.32
LN-0002611,CUST-001010,LOC,BR-013,2021-09-13,4613.46,8.6324,Active,0,2025-08-03,2025-09-17,402.67
LN-0002612,CUST-001088,PL-UNSEC,BR-013,2023-07-21,13719.37,14.7938,Restructured,27,2025-08-01,2025-09-18,688.7
LN-0002613,CUST-000151,AUTO,BR-015,2020-08-29,3045.37,8.5558,Active,0,2025-07-13,2025-09-17,265.7
LN-0002614,CUST-000417,PL-UNSEC,BR-013,2024-08-01,22258.23,13.812,Delinquent-90,126,2025-07-18,2025-09-15,776.23
LN-0002615,CUST-000508,MTG-VAR,BR-011,2021-09-13,0,6.5105,Closed,0,2025-07-22,2025-09-17,0
LN-0002616,CUST-000044,PL-UNSEC,BR-015,2024-07-26,21721.59,10.9948,Active,0,2025-08-12,2025-09-15,728.25
LN-0002617,CUST-000194,LOC,BR-015,2025-03-21,0,7.7884,Closed,0,2025-07-13,2025-09-20,0
LN-0002618,CUST-004022,HELOC,BR-016,2019-07-15,36769.2,7.5764,Active,0,2025-07-19,2025-09-17,923.52
LN-0002619,CUST-001833,MTG-FIX,BR-012,2021-01-07,314355.48,4.5487,Active,0,2025-07-27,2025-09-15,1976.97
LN-0002620,CUST-004180,PL-SEC,BR-025,2023-02-23,20317.51,7.5853,Active,0,2025-07-27,2025-09-20,745.62
LN-0002621,CUST-000181,STUDENT,BR-009,2020-05-08,21275.81,6.2229,Active,0,2025-08-07,2025-09-17,438.73
LN-0002622,CUST-001192,AUTO,BR-019,2019-10-05,3256.48,7.5317,Restructured,13,2025-08-08,2025-09-17,3276.92
LN-0002623,CUST-000420,LOC,BR-007,2021-04-11,739.1,12.1784,Active,0,2025-07-20,2025-09-20,109.92
LN-0002624,CUST-000570,HELOC,BR-014,2020-05-19,38261.8,6.513,Active,0,2025-07-18,2025-09-18,794.17
LN-0002625,CUST-003447,MTG-VAR,BR-002,2023-10-18,245754.93,6.3867,Active,0,2025-07-28,2025-09-18,1712.93
LN-0002626,CUST-003924,PL-UNSEC,BR-008,2023-04-12,0,13.6335,Closed,0,2025-07-21,2025-09-15,0
LN-0002627,CUST-003167,MTG-FIX,BR-005,2022-02-25,160898.05,6.1494,Active,0,2025-07-17,2025-09-20,1125.58
LN-0002628,CUST-002484,MTG-VAR,BR-016,2019-03-08,171427.09,5.0485,Active,0,2025-08-07,2025-09-17,1189.64
LN-0002629,CUST-003978,PL-SEC,BR-002,2024-05-06,28940.88,10.0299,Active,0,2025-07-21,2025-09-15,788.81
LN-0002630,CUST-003803,PL-UNSEC,BR-021,2021-02-16,2933.32,8.7806,Active,0,2025-08-12,2025-09-15,2954.78
LN-0002631,CUST-003308,PL-SEC,BR-022,2020-07-21,0,9.8172,Closed,0,2025-07-13,2025-09-19,0
LN-0002632,CUST-001308,MTG-FIX,BR-002,2025-06-09,369422.4,4.5275,Active,0,2025-07-12,2025-09-15,2066.6
LN-0002633,CUST-002339,MTG-VAR,BR-020,2021-12-26,237311.72,6.0072,Active,0,2025-07-31,2025-09-15,1646.54
LN-0002634,CUST-002833,AUTO,BR-017,2020-05-20,1205.29,5.718,Active,0,2025-08-12,2025-09-17,153.91
LN-0002635,CUST-003751,STUDENT,BR-002,2022-01-17,30546.05,5.8689,Delinquent-60,88,2025-07-22,2025-09-20,482.21
LN-0002636,CUST-002488,MTG-FIX,BR-001,2019-05-02,292579.51,5.345,Active,0,2025-08-05,2025-09-20,2072.44
LN-0002637,CUST-003427,AUTO,BR-010,2023-12-29,30898.64,8.7282,Active,0,2025-08-12,2025-09-18,715.77
LN-0002638,CUST-000979,STUDENT,BR-011,2025-01-22,52472.01,4.3445,Active,0,2025-08-02,2025-09-15,566.63
LN-0002639,CUST-003913,MTG-VAR,BR-005,2021-10-29,198538.34,6.6701,Active,0,2025-07-21,2025-09-17,1460.99
LN-0002640,CUST-003329,MTG-FIX,BR-004,2024-11-03,0,6.331,Closed,0,2025-07-29,2025-09-16,0
LN-0002641,CUST-003457,AUTO,BR-006,2023-10-17,22725.41,5.9383,Active,0,2025-08-12,2025-09-20,514.17
LN-0002642,CUST-002129,AUTO,BR-017,2020-07-08,9286.12,6.9701,Active,0,2025-07-21,2025-09-18,958.54
LN-0002643,CUST-001130,MTG-FIX,BR-021,2025-01-10,443562.88,6.478,Active,0,2025-08-10,2025-09-16,3017.64
LN-0002644,CUST-000425,LOC,BR-016,2025-04-25,18964.86,9.6536,Active,0,2025-08-14,2025-09-16,421.99
LN-0002645,CUST-000633,PL-SEC,BR-014,2020-10-21,2289.1,9.4052,Delinquent-30,30,2025-08-09,2025-09-19,2307.04
LN-0002646,CUST-003214,HELOC,BR-022,2023-11-13,32053.65,7.5122,Delinquent-60,87,2025-08-11,2025-09-15,435.38
LN-0002647,CUST-004022,AUTO,BR-025,2021-10-15,4422.42,5.8363,Active,0,2025-07-20,2025-09-16,188.3
LN-0002648,CUST-003750,PL-SEC,BR-016,2022-07-13,0,10.5704,Closed,0,2025-08-08,2025-09-19,0
LN-0002649,CUST-003310,PL-UNSEC,BR-004,2023-03-10,10398.81,14.3564,Restructured,20,2025-07-23,2025-09-17,645.58
LN-0002650,CUST-002108,PL-UNSEC,BR-019,2020-08-24,1285.45,14.6781,Active,0,2025-08-14,2025-09-19,1301.17
LN-0002651,CUST-002158,AUTO,BR-014,2023-11-01,31991.56,8.7009,Active,0,2025-07-31,2025-09-15,765.1
LN-0002652,CUST-004044,MTG-FIX,BR-024,2021-02-26,511767.48,6.4646,Delinquent-90,153,2025-07-24,2025-09-18,3759.61
LN-0002653,CUST-003272,MTG-FIX,BR-008,2022-08-16,179750.05,6.0787,Active,0,2025-08-04,2025-09-17,1238.44
LN-0002654,CUST-002827,MTG-FIX,BR-014,2024-07-20,392959.44,5.0585,Restructured,4,2025-08-06,2025-09-19,2363.07
LN-0002655,CUST-003223,STUDENT,BR-020,2019-08-09,7711.15,6.9987,Delinquent-30,44,2025-07-12,2025-09-18,188.05
LN-0002656,CUST-000611,HELOC,BR-020,2021-05-14,112254.27,6.7395,Delinquent-60,73,2025-08-07,2025-09-20,1990.61
LN-0002657,CUST-001038,AUTO,BR-017,2024-09-11,14951.73,7.4947,Active,0,2025-08-13,2025-09-20,295.51
LN-0002658,CUST-002139,MTG-VAR,BR-022,2021-01-07,186631.19,6.1843,Active,0,2025-08-13,2025-09-18,1345.75
LN-0002659,CUST-000220,STUDENT,BR-021,2020-08-26,26105.51,4.7803,Active,0,2025-07-20,2025-09-18,497.37
LN-0002660,CUST-001715,MTG-FIX,BR-017,2022-04-12,220640.96,6.3659,Active,0,2025-08-07,2025-09-18,1569.05
LN-0002661,CUST-004139,MTG-FIX,BR-015,2022-06-17,466497.29,4.6893,Active,0,2025-07-29,2025-09-20,2854.34
LN-0002662,CUST-003153,AUTO,BR-015,2019-04-26,4038.76,7.676,Active,0,2025-08-06,2025-09-19,4064.59
LN-0002663,CUST-000329,HELOC,BR-020,2021-04-08,29615.96,6.8368,Delinquent-90,167,2025-08-03,2025-09-16,532.99
LN-0002664,CUST-001599,STUDENT,BR-004,2024-10-19,26104.16,6.3225,Active,0,2025-07-21,2025-09-15,313.29
LN-0002665,CUST-003275,PL-UNSEC,BR-020,2025-02-11,21516.09,14.8817,Active,0,2025-07-12,2025-09-19,660.33
LN-0002666,CUST-002716,MTG-FIX,BR-007,2025-06-22,287494.94,5.4633,Active,0,2025-07-25,2025-09-18,1764.72
LN-0002667,CUST-000777,MTG-FIX,BR-012,2019-10-19,453992.88,4.9263,Delinquent-30,45,2025-07-18,2025-09-19,3062.06
LN-0002668,CUST-003802,AUTO,BR-001,2019-06-27,1927.85,7.3492,Delinquent-60,84,2025-08-07,2025-09-20,1939.66
LN-0002669,CUST-003139,MTG-VAR,BR-024,2019-08-07,418428.2,6.5711,Active,0,2025-07-27,2025-09-20,3224.83
LN-0002670,CUST-003898,AUTO,BR-003,2024-08-01,21691.57,8.4489,Active,0,2025-07-24,2025-09-17,450.56
LN-0002671,CUST-002456,MTG-FIX,BR-020,2021-04-25,385648.47,4.768,Active,0,2025-08-13,2025-09-20,2453.7
LN-0002672,CUST-001659,MTG-VAR,BR-019,2023-03-19,440054.29,5.6311,Active,0,2025-08-01,2025-09-18,2872.8
LN-0002673,CUST-003643,STUDENT,BR-022,2019-11-01,21705.38,5.5766,Active,0,2025-08-02,2025-09-16,496.34
LN-0002674,CUST-000864,MTG-FIX,BR-024,2020-04-30,444106.72,6.3754,Active,0,2025-08-06,2025-09-20,3313.3
LN-0002675,CUST-000013,MTG-VAR,BR-006,2023-07-07,494495.64,6.3726,Active,0,2025-07-27,2025-09-20,3429.49
LN-0002676,CUST-001141,MTG-VAR,BR-010,2024-03-05,308390.26,6.6883,Active,0,2025-08-02,2025-09-18,2171.87
LN-0002677,CUST-001523,MTG-FIX,BR-023,2019-03-28,449743.14,6.1035,Active,0,2025-07-18,2025-09-19,3205.43
LN-0002678,CUST-002428,HELOC,BR-020,2023-03-17,219214.88,6.836,Active,0,2025-07-16,2025-09-15,3093.76
LN-0002679,CUST-000914,MTG-FIX,BR-013,2023-09-08,194754.63,4.9048,Active,0,2025-07-29,2025-09-18,1178.24
LN-0002680,CUST-003630,MTG-FIX,BR-007,2024-02-26,119081.07,5.6524,Delinquent-60,74,2025-07-24,2025-09-16,763.93
LN-0002681,CUST-001226,MTG-FIX,BR-017,2025-05-14,637823.01,5.2745,Active,0,2025-08-12,2025-09-18,3850.06
LN-0002682,CUST-003304,PL-SEC,BR-022,2024-01-27,30140.74,9.6958,Active,0,2025-07-20,2025-09-16,866.56
LN-0002683,CUST-002658,HELOC,BR-011,2021-02-06,0,6.5858,Closed,0,2025-07-24,2025-09-15,0
LN-0002684,CUST-000542,AUTO,BR-018,2021-06-04,9838.97,8.5026,Restructured,14,2025-08-05,2025-09-17,505.9
LN-0002685,CUST-002672,MTG-FIX,BR-009,2023-07-20,293446.0,5.7183,Delinquent-30,55,2025-07-23,2025-09-19,1916.96
LN-0002686,CUST-000514,PL-SEC,BR-017,2020-03-09,2133.08,9.8503,Active,0,2025-08-02,2025-09-20,2150.59
LN-0002687,CUST-000492,PL-SEC,BR-018,2019-04-06,599.22,11.5135,Active,0,2025-07-29,2025-09-16,604.97
LN-0002688,CUST-000446,MTG-FIX,BR-017,2020-09-29,310122.38,5.6293,Active,0,2025-07-23,2025-09-18,2151.16
LN-0002689,CUST-003185,PL-UNSEC,BR-016,2024-11-10,3175.11,14.7488,Active,0,2025-07-17,2025-09-16,102.97
LN-0002690,CUST-002295,PL-UNSEC,BR-020,2019-01-09,1333.44,14.1253,Active,0,2025-07-12,2025-09-18,1349.14
LN-0002691,CUST-000529,AUTO,BR-015,2022-08-13,28239.95,6.1182,Restructured,2,2025-07-17,2025-09-17,883.04
LN-0002692,CUST-002837,MTG-VAR,BR-012,2022-06-24,383199.52,6.2673,Delinquent-30,38,2025-08-02,2025-09-16,2687.94
LN-0002693,CUST-002682,MTG-FIX,BR-022,2023-07-11,233727.26,5.0247,Active,0,2025-07-16,2025-09-15,1435.54
LN-0002694,CUST-000961,MTG-FIX,BR-021,2023-01-16,546841.03,5.0278,Active,0,2025-07-11,2025-09-17,3393.06
LN-0002695,CUST-001287,LOC,BR-012,2023-02-27,21108.07,8.0133,Delinquent-30,54,2025-07-29,2025-09-16,778.77
LN-0002696,CUST-001186,MTG-FIX,BR-007,2024-03-10,278123.66,4.8337,Active,0,2025-07-14,2025-09-20,1652.03
LN-0002697,CUST-003444,AUTO,BR-023,2023-11-07,20740.77,7.0301,Active,0,2025-07-16,2025-09-19,479.74
LN-0002698,CUST-002993,MTG-VAR,BR-015,2022-06-02,508153.47,5.3414,Restructured,5,2025-07-27,2025-09-19,3295.97
LN-0002699,CUST-003118,PL-SEC,BR-002,2019-04-06,3479.67,11.3832,Delinquent-30,50,2025-07-21,2025-09-17,3512.68
LN-0002700,CUST-001112,MTG-VAR,BR-001,2020-08-11,432330.36,6.8742,Active,0,2025-07-26,2025-09-18,3325.77
LN-0002701,CUST-003453,STUDENT,BR-016,2022-03-15,37943.27,5.5534,Active,0,2025-07-13,2025-09-20,580.63
LN-0002702,CUST-000617,MTG-FIX,BR-005,2024-04-19,100840.06,4.562,Active,0,2025-07-23,2025-09-19,581.2
LN-0002703,CUST-003187,PL-SEC,BR-010,2023-05-18,21687.72,8.6505,Delinquent-90,114,2025-07-16,2025-09-15,740.83
LN-0002704,CUST-001078,MTG-VAR,BR-007,2020-11-23,158671.06,6.0833,Active,0,2025-07-12,2025-09-16,1139.56
LN-0002705,CUST-002785,AUTO,BR-013,2023-03-21,7274.14,8.0511,Default,334,2025-07-22,2025-09-19,195.3
LN-0002706,CUST-003972,PL-SEC,BR-016,2020-07-31,790.27,7.7285,Active,0,2025-07-23,2025-09-20,795.36
LN-0002707,CUST-000284,PL-UNSEC,BR-010,2021-02-19,2222.67,10.8419,Active,0,2025-08-12,2025-09-15,2242.75
LN-0002708,CUST-000752,MTG-FIX,BR-004,2019-01-07,430897.78,6.3865,Active,0,2025-07-19,2025-09-20,3328.72
LN-0002709,CUST-002139,MTG-VAR,BR-016,2023-06-28,98124.65,6.5599,Active,0,2025-08-14,2025-09-18,691.71
LN-0002710,CUST-004132,MTG-FIX,BR-010,2024-07-17,677553.46,6.2074,Active,0,2025-07-17,2025-09-20,4536.82
LN-0002711,CUST-000270,MTG-FIX,BR-017,2024-04-04,490065.15,5.4764,Active,0,2025-07-17,2025-09-17,3087.64
LN-0002712,CUST-001780,PL-UNSEC,BR-022,2021-07-24,506.14,9.5367,Active,0,2025-07-13,2025-09-15,510.16
LN-0002713,CUST-000651,MTG-FIX,BR-006,2019-03-11,238375.1,5.9065,Active,0,2025-07-24,2025-09-19,1767.58
LN-0002714,CUST-000794,MTG-FIX,BR-003,2022-11-10,173701.45,5.4071,Active,0,2025-07-21,2025-09-19,1122.03
LN-0002715,CUST-000263,HELOC,BR-019,2021-07-12,68571.89,7.6732,Active,0,2025-07-23,2025-09-18,1215.55
LN-0002716,CUST-001936,PL-SEC,BR-015,2022-06-30,1860.91,11.3279,Delinquent-60,79,2025-08-08,2025-09-20,94.07
LN-0002717,CUST-002875,HELOC,BR-007,2022-03-02,77852.8,7.7403,Active,0,2025-07-18,2025-09-17,1273.31
LN-0002718,CUST-000291,MTG-VAR,BR-003,2020-06-24,212697.9,5.1365,Active,0,2025-07-11,2025-09-20,1430.12
LN-0002719,CUST-003914,PL-UNSEC,BR-021,2020-05-29,264.29,11.0727,Active,0,2025-07-24,2025-09-19,266.73
LN-0002720,CUST-002965,PL-UNSEC,BR-007,2022-10-14,2375.58,12.1625,Active,0,2025-07-28,2025-09-16,195.96
LN-0002721,CUST-002541,MTG-FIX,BR-008,2019-02-17,76328.01,5.6052,Active,0,2025-07-11,2025-09-20,554.52
LN-0002722,CUST-002380,AUTO,BR-024,2019-03-14,0,6.3949,Closed,0,2025-07-30,2025-09-15,0
LN-0002723,CUST-003326,MTG-VAR,BR-020,2019-03-29,118350.14,5.3384,Active,0,2025-07-30,2025-09-18,840.09
LN-0002724,CUST-002299,MTG-FIX,BR-013,2022-11-08,157379.14,6.4662,Active,0,2025-08-04,2025-09-16,1115.0
LN-0002725,CUST-004089,AUTO,BR-005,2022-03-08,0,8.0668,Closed,0,2025-07-30,2025-09-18,0
LN-0002726,CUST-003086,LOC,BR-009,2024-06-14,5811.57,7.6494,Active,0,2025-07-31,2025-09-16,146.16
LN-0002727,CUST-003017,MTG-VAR,BR-018,2024-04-05,165262.04,6.8138,Delinquent-90,117,2025-07-11,2025-09-19,1175.06
LN-0002728,CUST-001139,STUDENT,BR-014,2023-10-14,34013.32,5.2253,Default,214,2025-08-06,2025-09-18,427.12
LN-0002729,CUST-002435,AUTO,BR-005,2024-11-02,52780.48,6.4137,Active,0,2025-07-17,2025-09-16,1000.28
LN-0002730,CUST-000658,PL-UNSEC,BR-024,2019-08-31,2466.84,8.5829,Active,0,2025-07-17,2025-09-17,2484.48
LN-0002731,CUST-003680,MTG-FIX,BR-025,2025-06-17,322069.16,6.3522,Active,0,2025-08-06,2025-09-20,2150.88
LN-0002732,CUST-001341,AUTO,BR-022,2021-04-16,6155.39,8.4674,Active,0,2025-08-10,2025-09-20,347.31
LN-0002733,CUST-002914,STUDENT,BR-011,2023-04-17,14615.1,4.9722,Delinquent-60,72,2025-07-16,2025-09-17,191.38
LN-0002734,CUST-002918,LOC,BR-001,2019-11-15,3551.21,12.4937,Active,0,2025-08-01,2025-09-15,3588.18
LN-0002735,CUST-001255,LOC,BR-011,2019-02-03,1053.75,9.2218,Active,0,2025-08-11,2025-09-20,1061.85
LN-0002736,CUST-002859,MTG-FIX,BR-007,2025-01-27,594680.79,5.1747,Active,0,2025-08-08,2025-09-20,3578.76
LN-0002737,CUST-000435,PL-UNSEC,BR-017,2022-10-19,2174.3,14.8099,Delinquent-90,175,2025-07-17,2025-09-17,170.06
LN-0002738,CUST-004011,MTG-VAR,BR-015,2023-07-04,425555.43,6.3921,Active,0,2025-07-31,2025-09-16,2956.4
LN-0002739,CUST-003556,MTG-FIX,BR-018,2022-06-09,255412.36,5.9133,Restructured,7,2025-07-23,2025-09-20,1741.32
